"TurnoutProp","UNMProp","Urban","Georgian","Orthodox","HiEd","WHC","District","Elections"
0.540110692755591,0.292750752352291,0.850403653265922,0.944446709614287,0.924427138546848,0.555630026809651,0.644247469605318,1,"Presidential 08"
0.777678059957991,0.324821371571685,0.850403653265922,0.944446709614287,0.924427138546848,0.555630026809651,0.644247469605318,1,"Parliamentary 12"
0.571191541904615,0.205093562115787,0.850403653265922,0.944446709614287,0.924427138546848,0.555630026809651,0.644247469605318,1,"Presidential 13"
0.574618074029034,0.23005191627261,0.850403653265922,0.944446709614287,0.924427138546848,0.555630026809651,0.644247469605318,1,"Parliamentary 16"
0.568508334399113,0.44396535562971,0.850403653265922,0.944446709614287,0.924427138546848,0.555630026809651,0.644247469605318,1,"Parliamentary 08"
0.58600635350588,0.184705582462401,0.994110971108907,0.969607606587848,0.924425618616123,0.642343163044925,0.723801463633196,2,"Parliamentary 16"
0.58204860471306,0.284427872946639,0.994110971108907,0.969607606587848,0.924425618616123,0.642343163044925,0.723801463633196,2,"Presidential 08"
0.543546249119755,0.331205822394117,0.994110971108907,0.969607606587848,0.924425618616123,0.642343163044925,0.723801463633196,2,"Parliamentary 08"
0.731932688432084,0.230295854729683,0.994110971108907,0.969607606587848,0.924425618616123,0.642343163044925,0.723801463633196,2,"Parliamentary 12"
0.565528479062431,0.188652063093347,0.994110971108907,0.969607606587848,0.924425618616123,0.642343163044925,0.723801463633196,2,"Presidential 13"
0.559922746442789,0.182024243618804,0.943383420100655,0.954467012773209,0.924429393543356,0.588156079070309,0.66592039800995,3,"Parliamentary 16"
0.533356514426187,0.177448944008976,0.943383420100655,0.954467012773209,0.924429393543356,0.588156079070309,0.66592039800995,3,"Presidential 13"
0.552770775475326,0.270668439277764,0.943383420100655,0.954467012773209,0.924429393543356,0.588156079070309,0.66592039800995,3,"Presidential 08"
0.717134077560387,0.244500130174434,0.943383420100655,0.954467012773209,0.924429393543356,0.588156079070309,0.66592039800995,3,"Parliamentary 12"
0.521155307828731,0.371009560849133,0.943383420100655,0.954467012773209,0.924429393543356,0.588156079070309,0.66592039800995,3,"Parliamentary 08"
0.529863614986675,0.512869822485207,0.886677187802271,0.757776307081403,0.924426004174515,0.338562286054472,0.396592048112262,4,"Presidential 08"
0.581241097812453,0.36542189385904,0.886677187802271,0.757776307081403,0.924426004174515,0.338562286054472,0.396592048112262,4,"Parliamentary 12"
0.527873286572228,0.528768075035824,0.886677187802271,0.757776307081403,0.924426004174515,0.338562286054472,0.396592048112262,4,"Parliamentary 08"
0.426071662119196,0.224874305371791,0.886677187802271,0.757776307081403,0.924426004174515,0.338562286054472,0.396592048112262,4,"Presidential 13"
0.467992940798973,0.263284196091875,0.886677187802271,0.757776307081403,0.924426004174515,0.338562286054472,0.396592048112262,4,"Parliamentary 16"
0.462679131112198,0.337392564167825,1,0.812897062335801,0.924432768091712,0.356081106127442,0.428884647131655,5,"Presidential 08"
0.438036461658509,0.254412955465587,1,0.812897062335801,0.924432768091712,0.356081106127442,0.428884647131655,5,"Parliamentary 16"
0.553113646395708,0.303534431160699,1,0.812897062335801,0.924432768091712,0.356081106127442,0.428884647131655,5,"Parliamentary 12"
0.425409477255317,0.455570561879649,1,0.812897062335801,0.924432768091712,0.356081106127442,0.428884647131655,5,"Parliamentary 08"
0.424521308333484,0.223242046083734,1,0.812897062335801,0.924432768091712,0.356081106127442,0.428884647131655,5,"Presidential 13"
0.461280896140265,0.379907028580646,0.963715391016846,0.867608690762691,0.924428150513934,0.323310259105725,0.376033423619594,6,"Presidential 08"
0.436934852137632,0.250031619553532,0.963715391016846,0.867608690762691,0.924428150513934,0.323310259105725,0.376033423619594,6,"Parliamentary 16"
0.413798089834255,0.449869369144493,0.963715391016846,0.867608690762691,0.924428150513934,0.323310259105725,0.376033423619594,6,"Parliamentary 08"
0.574993047516185,0.298033878478393,0.963715391016846,0.867608690762691,0.924428150513934,0.323310259105725,0.376033423619594,6,"Parliamentary 12"
0.446127019745446,0.201178977045189,0.963715391016846,0.867608690762691,0.924428150513934,0.323310259105725,0.376033423619594,6,"Presidential 13"
0.483717913708356,0.206231035212758,1,0.917675915989575,0.924436608922275,0.464941947630836,0.531313918379273,7,"Presidential 13"
0.489019837493595,0.390913853753462,1,0.917675915989575,0.924436608922275,0.464941947630836,0.531313918379273,7,"Parliamentary 08"
0.638087302532012,0.263351455068756,1,0.917675915989575,0.924436608922275,0.464941947630836,0.531313918379273,7,"Parliamentary 12"
0.492055936710107,0.207878848527302,1,0.917675915989575,0.924436608922275,0.464941947630836,0.531313918379273,7,"Parliamentary 16"
0.507691491618926,0.297948664368056,1,0.917675915989575,0.924436608922275,0.464941947630836,0.531313918379273,7,"Presidential 08"
0.700407457021657,0.244690600470176,1,0.960652974949299,0.924433717044189,0.560386552423311,0.633971391634347,8,"Parliamentary 12"
0.53940086961432,0.362898793477976,1,0.960652974949299,0.924433717044189,0.560386552423311,0.633971391634347,8,"Parliamentary 08"
0.57695878963323,0.315433223676425,1,0.960652974949299,0.924433717044189,0.560386552423311,0.633971391634347,8,"Presidential 08"
0.545241031061006,0.190528752961447,1,0.960652974949299,0.924433717044189,0.560386552423311,0.633971391634347,8,"Presidential 13"
0.541188889049554,0.191599647313437,1,0.960652974949299,0.924433717044189,0.560386552423311,0.633971391634347,8,"Parliamentary 16"
0.507582345492547,0.295126313100194,1,0.951261464168187,0.924428982196058,0.396137078196403,0.468449945514732,9,"Presidential 08"
0.480642847733493,0.213061087764176,1,0.951261464168187,0.924428982196058,0.396137078196403,0.468449945514732,9,"Parliamentary 16"
0.469892565267184,0.370610471863912,1,0.951261464168187,0.924428982196058,0.396137078196403,0.468449945514732,9,"Parliamentary 08"
0.620295158293407,0.223077894205277,1,0.951261464168187,0.924428982196058,0.396137078196403,0.468449945514732,9,"Parliamentary 12"
0.465424670738044,0.184849612503438,1,0.951261464168187,0.924428982196058,0.396137078196403,0.468449945514732,9,"Presidential 13"
0.418558514337137,0.388989331378777,0.97929621813175,0.943492049160901,0.924430349746634,0.368390770390651,0.414045087507764,10,"Parliamentary 08"
0.456163697601196,0.245233082706767,0.97929621813175,0.943492049160901,0.924430349746634,0.368390770390651,0.414045087507764,10,"Parliamentary 16"
0.450485972972399,0.203717962820372,0.97929621813175,0.943492049160901,0.924430349746634,0.368390770390651,0.414045087507764,10,"Presidential 13"
0.471171558806524,0.339711484953555,0.97929621813175,0.943492049160901,0.924430349746634,0.368390770390651,0.414045087507764,10,"Presidential 08"
0.576379294761714,0.247883064516129,0.97929621813175,0.943492049160901,0.924430349746634,0.368390770390651,0.414045087507764,10,"Parliamentary 12"
0.545156639140123,0.37833613849483,0.210022990282259,0.66215876818454,0.661521222542068,0.130503463994765,0.106423539162868,11,"Parliamentary 12"
0.64379110656919,0.656925393788921,0.210022990282259,0.66215876818454,0.661521222542068,0.130503463994765,0.106423539162868,11,"Parliamentary 08"
0.59778409505066,0.49957322277771,0.210022990282259,0.66215876818454,0.661521222542068,0.130503463994765,0.106423539162868,11,"Presidential 08"
0.46325665468787,0.24484392419175,0.210022990282259,0.66215876818454,0.661521222542068,0.130503463994765,0.106423539162868,11,"Parliamentary 16"
0.387838770930433,0.170524090352732,0.210022990282259,0.66215876818454,0.661521222542068,0.130503463994765,0.106423539162868,11,"Presidential 13"
0.515736298880651,0.238073426819815,0.1476710160664,0.987467103447007,0.987467103447007,0.184054037254211,0.133180043067265,12,"Presidential 13"
0.590138395768423,0.402050463502977,0.1476710160664,0.987467103447007,0.987467103447007,0.184054037254211,0.133180043067265,12,"Presidential 08"
0.674883435139336,0.480505569837189,0.1476710160664,0.987467103447007,0.987467103447007,0.184054037254211,0.133180043067265,12,"Parliamentary 12"
0.562498833106178,0.656565321295805,0.1476710160664,0.987467103447007,0.987467103447007,0.184054037254211,0.133180043067265,12,"Parliamentary 08"
0.582269754616087,0.319285782854949,0.1476710160664,0.987467103447007,0.987467103447007,0.184054037254211,0.133180043067265,12,"Parliamentary 16"
0.703672658408618,0.614885731933292,0.21036463202885,0.981234139174569,0.969213303058635,0.199198307538136,0.126480178479492,13,"Presidential 08"
0.547065337763012,0.16443030653557,0.21036463202885,0.981234139174569,0.969213303058635,0.199198307538136,0.126480178479492,13,"Presidential 13"
0.571107711337522,0.283385579937304,0.21036463202885,0.981234139174569,0.969213303058635,0.199198307538136,0.126480178479492,13,"Parliamentary 16"
0.676047470645639,0.455205811138015,0.21036463202885,0.981234139174569,0.969213303058635,0.199198307538136,0.126480178479492,13,"Parliamentary 12"
0.642242090330243,0.669337853803873,0.21036463202885,0.981234139174569,0.969213303058635,0.199198307538136,0.126480178479492,13,"Parliamentary 08"
0.619687864770222,0.458001953397516,0.279911408510438,0.921068752650676,0.936807878987795,0.177324962758034,0.130013831258645,14,"Parliamentary 12"
0.539388161885779,0.115841902313625,0.279911408510438,0.921068752650676,0.936807878987795,0.177324962758034,0.130013831258645,14,"Presidential 13"
0.546462467644521,0.572669140285782,0.279911408510438,0.921068752650676,0.936807878987795,0.177324962758034,0.130013831258645,14,"Parliamentary 08"
0.52909983917938,0.404419617185575,0.279911408510438,0.921068752650676,0.936807878987795,0.177324962758034,0.130013831258645,14,"Presidential 08"
0.547404813616418,0.207125506072874,0.279911408510438,0.921068752650676,0.936807878987795,0.177324962758034,0.130013831258645,14,"Parliamentary 16"
0.585756159391587,0.583085384546028,0.141993377801238,0.720476030519699,0.742454052497721,0.127107187198234,0.0793489318413021,15,"Presidential 08"
0.570499259572668,0.634328358208955,0.141993377801238,0.720476030519699,0.742454052497721,0.127107187198234,0.0793489318413021,15,"Parliamentary 08"
0.539114614918132,0.277934008248969,0.141993377801238,0.720476030519699,0.742454052497721,0.127107187198234,0.0793489318413021,15,"Parliamentary 16"
0.463016596569874,0.226543377753603,0.141993377801238,0.720476030519699,0.742454052497721,0.127107187198234,0.0793489318413021,15,"Presidential 13"
0.600683279742765,0.542363666778187,0.141993377801238,0.720476030519699,0.742454052497721,0.127107187198234,0.0793489318413021,15,"Parliamentary 12"
0.516668352040988,0.246281315240084,0.259462902739129,0.944312200355383,0.949911154323264,0.1680942995755,0.12108456786749,16,"Presidential 13"
0.602224739932022,0.589362066016761,0.259462902739129,0.944312200355383,0.949911154323264,0.1680942995755,0.12108456786749,16,"Parliamentary 08"
0.590662174241903,0.353084982537835,0.259462902739129,0.944312200355383,0.949911154323264,0.1680942995755,0.12108456786749,16,"Parliamentary 16"
0.624464622237451,0.495912208504801,0.259462902739129,0.944312200355383,0.949911154323264,0.1680942995755,0.12108456786749,16,"Presidential 08"
0.691118387739257,0.478044253406926,0.259462902739129,0.944312200355383,0.949911154323264,0.1680942995755,0.12108456786749,16,"Parliamentary 12"
0.567236054647288,0.472131651799446,0.336401028277635,0.90203941730934,0.894875749785775,0.25009783204195,0.188422247446084,17,"Presidential 08"
0.612236796686227,0.431426718912976,0.336401028277635,0.90203941730934,0.894875749785775,0.25009783204195,0.188422247446084,17,"Parliamentary 12"
0.509784075573549,0.570413459193981,0.336401028277635,0.90203941730934,0.894875749785775,0.25009783204195,0.188422247446084,17,"Parliamentary 08"
0.530952422553422,0.329932868237462,0.336401028277635,0.90203941730934,0.894875749785775,0.25009783204195,0.188422247446084,17,"Parliamentary 16"
0.433151049882567,0.261036701331283,0.336401028277635,0.90203941730934,0.894875749785775,0.25009783204195,0.188422247446084,17,"Presidential 13"
0.525242082773355,0.47303503477234,0.225835160992975,0.791901083881631,0.790852166173993,0.15303575361574,0.117441342913461,18,"Presidential 08"
0.464053773217301,0.210622069834161,0.225835160992975,0.791901083881631,0.790852166173993,0.15303575361574,0.117441342913461,18,"Presidential 13"
0.524252753015207,0.313390847711928,0.225835160992975,0.791901083881631,0.790852166173993,0.15303575361574,0.117441342913461,18,"Parliamentary 16"
0.599993511128415,0.425944952144055,0.225835160992975,0.791901083881631,0.790852166173993,0.15303575361574,0.117441342913461,18,"Parliamentary 12"
0.596839158929547,0.676293966256792,0.225835160992975,0.791901083881631,0.790852166173993,0.15303575361574,0.117441342913461,18,"Parliamentary 08"
0.568506969919296,0.0840458138409421,0.301013941698352,0.994719053654415,0.987748204478243,0.160854761066103,0.138227254978524,19,"Parliamentary 16"
0.565940985966175,0.0869496105547608,0.301013941698352,0.994719053654415,0.987748204478243,0.160854761066103,0.138227254978524,19,"Presidential 13"
0.680559290131756,0.375609113657316,0.301013941698352,0.994719053654415,0.987748204478243,0.160854761066103,0.138227254978524,19,"Parliamentary 12"
0.582427142235755,0.630171769977595,0.301013941698352,0.994719053654415,0.987748204478243,0.160854761066103,0.138227254978524,19,"Parliamentary 08"
0.54359197907585,0.447955092221331,0.301013941698352,0.994719053654415,0.987748204478243,0.160854761066103,0.138227254978524,19,"Presidential 08"
0.429478566564208,0.250964258164052,1,0.92889059415042,0.935748942871074,0.294021139575888,0.347111589522784,20,"Presidential 13"
0.478543326761101,0.299005088478773,1,0.92889059415042,0.935748942871074,0.294021139575888,0.347111589522784,20,"Parliamentary 16"
0.601498046026921,0.374135234313902,1,0.92889059415042,0.935748942871074,0.294021139575888,0.347111589522784,20,"Parliamentary 12"
0.437984909096192,0.473882082356584,1,0.92889059415042,0.935748942871074,0.294021139575888,0.347111589522784,20,"Parliamentary 08"
0.453549889416098,0.42308435909003,1,0.92889059415042,0.935748942871074,0.294021139575888,0.347111589522784,20,"Presidential 08"
0.56125100327851,0.707249678842378,0.131332747080952,0.541917045287996,0.550283355317798,0.123662938448506,0.0960305858540425,21,"Presidential 08"
0.411938900596394,0.292129196201685,0.131332747080952,0.541917045287996,0.550283355317798,0.123662938448506,0.0960305858540425,21,"Parliamentary 16"
0.528275973501373,0.521308049141051,0.131332747080952,0.541917045287996,0.550283355317798,0.123662938448506,0.0960305858540425,21,"Parliamentary 12"
0.503704521092124,0.712734328545051,0.131332747080952,0.541917045287996,0.550283355317798,0.123662938448506,0.0960305858540425,21,"Parliamentary 08"
0.354175397801782,0.201732956714253,0.131332747080952,0.541917045287996,0.550283355317798,0.123662938448506,0.0960305858540425,21,"Presidential 13"
0.709484613545545,0.883598902421412,0.193777564717162,0.0852444870565676,0.093470757430489,0.106036703703283,0.0799841160365331,22,"Presidential 08"
0.477240309301569,0.802946882701484,0.193777564717162,0.0852444870565676,0.093470757430489,0.106036703703283,0.0799841160365331,22,"Parliamentary 08"
0.443966302829023,0.74743996168495,0.193777564717162,0.0852444870565676,0.093470757430489,0.106036703703283,0.0799841160365331,22,"Parliamentary 12"
0.326979292299516,0.251320683942359,0.193777564717162,0.0852444870565676,0.093470757430489,0.106036703703283,0.0799841160365331,22,"Presidential 13"
0.44134271770657,0.391844607931096,0.193777564717162,0.0852444870565676,0.093470757430489,0.106036703703283,0.0799841160365331,22,"Parliamentary 16"
0.623686931910956,0.837914884952148,0.257827952976302,0.31696211979847,0.316887479007277,0.125768198736259,0.111606609595859,23,"Presidential 08"
0.538495404765836,0.805723045477772,0.257827952976302,0.31696211979847,0.316887479007277,0.125768198736259,0.111606609595859,23,"Parliamentary 08"
0.486674371668593,0.631233828376989,0.257827952976302,0.31696211979847,0.316887479007277,0.125768198736259,0.111606609595859,23,"Parliamentary 12"
0.371032640743696,0.209741504230356,0.257827952976302,0.31696211979847,0.316887479007277,0.125768198736259,0.111606609595859,23,"Presidential 13"
0.453745882682739,0.345895435940999,0.257827952976302,0.31696211979847,0.316887479007277,0.125768198736259,0.111606609595859,23,"Parliamentary 16"
0.514365195184239,0.805035907438603,0.139020949793637,0.332009821848388,0.339167232641973,0.0873304263565891,0.0772197603807648,24,"Parliamentary 08"
0.511823002694949,0.289766454352442,0.139020949793637,0.332009821848388,0.339167232641973,0.0873304263565891,0.0772197603807648,24,"Parliamentary 16"
0.456325632563256,0.402507232401157,0.139020949793637,0.332009821848388,0.339167232641973,0.0873304263565891,0.0772197603807648,24,"Presidential 13"
0.519691470054446,0.810371922472499,0.139020949793637,0.332009821848388,0.339167232641973,0.0873304263565891,0.0772197603807648,24,"Presidential 08"
0.534478998560649,0.66745552472662,0.139020949793637,0.332009821848388,0.339167232641973,0.0873304263565891,0.0772197603807648,24,"Parliamentary 12"
0.397411958834513,0.701376748251748,0.161228712398536,0.469573982704653,0.24293065945143,0.0935367820369681,0.0779042544603213,25,"Presidential 08"
0.326639156350298,0.712099943851769,0.161228712398536,0.469573982704653,0.24293065945143,0.0935367820369681,0.0779042544603213,25,"Parliamentary 08"
0.350823171983413,0.647045055588063,0.161228712398536,0.469573982704653,0.24293065945143,0.0935367820369681,0.0779042544603213,25,"Parliamentary 12"
0.393768517633566,0.236043689320388,0.161228712398536,0.469573982704653,0.24293065945143,0.0935367820369681,0.0779042544603213,25,"Parliamentary 16"
0.294649747063363,0.136185072020952,0.161228712398536,0.469573982704653,0.24293065945143,0.0935367820369681,0.0779042544603213,25,"Presidential 13"
0.513960852043754,0.242229067488099,0.214606901121787,0.831637241444597,0.84261845032423,0.163105953801106,0.126128668171558,26,"Parliamentary 16"
0.449923741738688,0.207190549563431,0.214606901121787,0.831637241444597,0.84261845032423,0.163105953801106,0.126128668171558,26,"Presidential 13"
0.525700463616206,0.607937116564417,0.214606901121787,0.831637241444597,0.84261845032423,0.163105953801106,0.126128668171558,26,"Parliamentary 08"
0.600837366102985,0.63393665158371,0.214606901121787,0.831637241444597,0.84261845032423,0.163105953801106,0.126128668171558,26,"Presidential 08"
0.543731580140558,0.432538358905937,0.214606901121787,0.831637241444597,0.84261845032423,0.163105953801106,0.126128668171558,26,"Parliamentary 12"
0.742125984251969,0.685043868598245,0.142674884548346,0.977581863979849,0.941833929309446,0.197906538962785,0.179640961218949,27,"Parliamentary 08"
0.678595558758614,0.321628887192592,0.142674884548346,0.977581863979849,0.941833929309446,0.197906538962785,0.179640961218949,27,"Parliamentary 12"
0.674709911925066,0.50553230284696,0.142674884548346,0.977581863979849,0.941833929309446,0.197906538962785,0.179640961218949,27,"Presidential 08"
0.59031764679804,0.196462768953475,0.142674884548346,0.977581863979849,0.941833929309446,0.197906538962785,0.179640961218949,27,"Parliamentary 16"
0.501035334980963,0.167888725947651,0.142674884548346,0.977581863979849,0.941833929309446,0.197906538962785,0.179640961218949,27,"Presidential 13"
0.511066318868074,0.279560745495321,0.35632721462255,0.983163802174676,0.986710316068436,0.173375289541541,0.124038716520817,28,"Presidential 08"
0.605900501349788,0.601489402329578,0.35632721462255,0.983163802174676,0.986710316068436,0.173375289541541,0.124038716520817,28,"Parliamentary 08"
0.497979530949054,0.0902472319126346,0.35632721462255,0.983163802174676,0.986710316068436,0.173375289541541,0.124038716520817,28,"Presidential 13"
0.630697709577444,0.293521903278001,0.35632721462255,0.983163802174676,0.986710316068436,0.173375289541541,0.124038716520817,28,"Parliamentary 12"
0.498314732978803,0.0970990530587705,0.35632721462255,0.983163802174676,0.986710316068436,0.173375289541541,0.124038716520817,28,"Parliamentary 16"
0.376515634971283,0.345338983050847,0.349407114624506,0.994202898550725,0.995256916996047,0.337209302325581,0.263211903540277,29,"Presidential 08"
0.545515732794885,0.433374460209747,0.349407114624506,0.994202898550725,0.995256916996047,0.337209302325581,0.263211903540277,29,"Parliamentary 08"
0.600688468158348,0.26676217765043,0.349407114624506,0.994202898550725,0.995256916996047,0.337209302325581,0.263211903540277,29,"Parliamentary 12"
0.407420371018551,0.0661512027491409,0.349407114624506,0.994202898550725,0.995256916996047,0.337209302325581,0.263211903540277,29,"Presidential 13"
0.46549815498155,0.0673801030519223,0.349407114624506,0.994202898550725,0.995256916996047,0.337209302325581,0.263211903540277,29,"Parliamentary 16"
0.644295129234888,0.719343109441803,0.306664229741153,0.891914738068584,0.892371661602431,0.132293412401702,0.117372786370769,30,"Parliamentary 08"
0.610424356528848,0.383669493932876,0.306664229741153,0.891914738068584,0.892371661602431,0.132293412401702,0.117372786370769,30,"Parliamentary 12"
0.522524972801899,0.216675341882364,0.306664229741153,0.891914738068584,0.892371661602431,0.132293412401702,0.117372786370769,30,"Parliamentary 16"
0.455614126265251,0.152960347637154,0.306664229741153,0.891914738068584,0.892371661602431,0.132293412401702,0.117372786370769,30,"Presidential 13"
0.623103912206189,0.526756985605419,0.306664229741153,0.891914738068584,0.892371661602431,0.132293412401702,0.117372786370769,30,"Presidential 08"
0.465271015903927,0.188970274774251,0.383023581453076,0.984080132387105,0.973514623046813,0.227779961066379,0.165537408173454,32,"Presidential 13"
0.639294333472852,0.451237689275217,0.383023581453076,0.984080132387105,0.973514623046813,0.227779961066379,0.165537408173454,32,"Parliamentary 12"
0.618690050927421,0.718580614752719,0.383023581453076,0.984080132387105,0.973514623046813,0.227779961066379,0.165537408173454,32,"Parliamentary 08"
0.519675175250771,0.245183019609855,0.383023581453076,0.984080132387105,0.973514623046813,0.227779961066379,0.165537408173454,32,"Parliamentary 16"
0.640280127473738,0.598531399778788,0.383023581453076,0.984080132387105,0.973514623046813,0.227779961066379,0.165537408173454,32,"Presidential 08"
0.682028684498583,0.636172839506173,0.242472649820893,0.958514861070772,0.95234291799787,0.13421943504079,0.0943895553987297,33,"Presidential 08"
0.61346215266688,0.391990975747321,0.242472649820893,0.958514861070772,0.95234291799787,0.13421943504079,0.0943895553987297,33,"Parliamentary 12"
0.682947111653177,0.751806153096842,0.242472649820893,0.958514861070772,0.95234291799787,0.13421943504079,0.0943895553987297,33,"Parliamentary 08"
0.520404362862463,0.24113076372559,0.242472649820893,0.958514861070772,0.95234291799787,0.13421943504079,0.0943895553987297,33,"Parliamentary 16"
0.48153854327153,0.199084289496911,0.242472649820893,0.958514861070772,0.95234291799787,0.13421943504079,0.0943895553987297,33,"Presidential 13"
0.703008052574998,0.590063187050982,0.639260118244207,0.99133129289204,0.983289926430052,0.169679020948565,0.173542514042224,35,"Presidential 08"
0.728691748522477,0.690866444356525,0.639260118244207,0.99133129289204,0.983289926430052,0.169679020948565,0.173542514042224,35,"Parliamentary 08"
0.454583308547975,0.178967111576376,0.639260118244207,0.99133129289204,0.983289926430052,0.169679020948565,0.173542514042224,35,"Presidential 13"
0.471610202953487,0.248199933020764,0.639260118244207,0.99133129289204,0.983289926430052,0.169679020948565,0.173542514042224,35,"Parliamentary 16"
0.514337380521829,0.349032183286327,0.639260118244207,0.99133129289204,0.983289926430052,0.169679020948565,0.173542514042224,35,"Parliamentary 12"
0.525868669559194,0.136518061429661,0.601332593003887,0.915285159038629,0.942452605695249,0.197108889489327,0.220294795949062,36,"Presidential 13"
0.579888755589486,0.473763400413767,0.601332593003887,0.915285159038629,0.942452605695249,0.197108889489327,0.220294795949062,36,"Parliamentary 08"
0.653752675300178,0.31872156253468,0.601332593003887,0.915285159038629,0.942452605695249,0.197108889489327,0.220294795949062,36,"Parliamentary 12"
0.499256505576208,0.179672375279226,0.601332593003887,0.915285159038629,0.942452605695249,0.197108889489327,0.220294795949062,36,"Parliamentary 16"
0.605067873303167,0.435836075381394,0.601332593003887,0.915285159038629,0.942452605695249,0.197108889489327,0.220294795949062,36,"Presidential 08"
0.633065069904139,0.731863936133287,0.554030080987273,0.68386682092814,0.680138835325877,0.201986558020579,0.190478695423461,37,"Parliamentary 12"
0.745145832756281,0.812950709984388,0.554030080987273,0.68386682092814,0.680138835325877,0.201986558020579,0.190478695423461,37,"Presidential 08"
0.512927107061503,0.285389141778617,0.554030080987273,0.68386682092814,0.680138835325877,0.201986558020579,0.190478695423461,37,"Presidential 13"
0.573474861610455,0.428649616877301,0.554030080987273,0.68386682092814,0.680138835325877,0.201986558020579,0.190478695423461,37,"Parliamentary 16"
0.836341190994063,0.818443804034582,0.554030080987273,0.68386682092814,0.680138835325877,0.201986558020579,0.190478695423461,37,"Parliamentary 08"
0.600268404907976,0.302565740445012,0.10448305187705,0.974851172397036,0.677499696270198,0.154870650582247,0.112454990305604,38,"Presidential 13"
0.808280942401727,0.790383406662476,0.10448305187705,0.974851172397036,0.677499696270198,0.154870650582247,0.112454990305604,38,"Presidential 08"
0.641809134983414,0.380976046118676,0.10448305187705,0.974851172397036,0.677499696270198,0.154870650582247,0.112454990305604,38,"Parliamentary 16"
0.805371714964981,0.860140418062869,0.10448305187705,0.974851172397036,0.677499696270198,0.154870650582247,0.112454990305604,38,"Parliamentary 08"
0.701662521272418,0.683488805970149,0.10448305187705,0.974851172397036,0.677499696270198,0.154870650582247,0.112454990305604,38,"Parliamentary 12"
0.832614942528736,0.860101072353014,0.269282684149634,0.865888931739298,0.748168145005785,0.158322207387628,0.158134243458476,39,"Parliamentary 08"
0.675896597527332,0.273620559334845,0.269282684149634,0.865888931739298,0.748168145005785,0.158322207387628,0.158134243458476,39,"Parliamentary 16"
